2.576438419610669467e-02 1.579107418471055457e-02 1.579107418471055457e-02 3.020444336018274307e+09 9.123083986984873984e+18 3.546512697635473251e+09 1.257775231448964096e+19 3.511098995092251301e+09 1.232781615333781709e+19
2.576438419610669467e-02 1.911551085517593576e-02 2.493327502849035024e-03 1.762744957516130829e+10 3.107269785248546161e+20 -2.487489401781880569e+10 6.187603523977177989e+20 -5.499822990292927551e+10 3.024805292455463748e+21
2.576438419610669467e-02 1.911551085517593576e-02 5.817764173314414478e-03 -8.468742366458485126e+08 7.171959726944885760e+17 6.653313960738734245e+09 4.426658666016094618e+19 5.663437791088156700e+09 3.207452761352549990e+19
2.576438419610669467e-02 1.911551085517593576e-02 9.142200843779793931e-03 4.293395103863005042e+08 1.843324151787482240e+17 -1.427208751750520706e+09 2.036924821073279488e+18 1.097017444306057215e+09 1.203447273111793408e+18
2.576438419610669467e-02 1.911551085517593576e-02 1.246663751424517512e-02 7.874462474734330177e+08 6.200715926599911680e+17 4.770392173957122564e+08 2.275664149335136320e+17 1.594898380656102180e+09 2.543700844619457024e+18
2.576438419610669467e-02 1.911551085517593576e-02 1.579107418471055457e-02 2.031885712386530340e+08 4.128559548200517600e+16 -1.415320004149503708e+09 2.003130714145751296e+18 -3.089636584054512978e+09 9.545854221528039424e+18
2.576438419610669467e-02 1.911551085517593576e-02 1.911551085517593576e-02 3.130998308599283218e+09 9.803150408451571712e+18 3.189790230001741886e+09 1.017476171141456486e+19 8.995305329994724274e+09 8.091551797983150080e+19
2.576438419610669467e-02 2.243994752564131348e-02 2.493327502849035024e-03 -2.395211943100825787e+09 5.737040252372833280e+18 -6.849610407868715286e+09 4.691716273958342656e+19 3.749015381637379646e+09 1.405511633175366656e+19
2.576438419610669467e-02 2.243994752564131348e-02 5.817764173314414478e-03 5.056815133835757971e+08 2.557137929779035520e+17 -6.992812840435250282e+09 4.889943142135611392e+19 -1.095670212991531754e+10 1.200493215636908605e+20
2.576438419610669467e-02 2.243994752564131348e-02 9.142200843779793931e-03 -1.166499257757420540e+09 1.360720518348613120e+18 -8.254724579904103279e+08 6.814047789007297280e+17 -2.582909243818383694e+09 6.671420161802455040e+18
2.576438419610669467e-02 2.243994752564131348e-02 1.246663751424517512e-02 1.017814808511473656e+09 1.035946984425247744e+18 2.246150688707432270e+09 5.045192916380872704e+18 7.327898519655500412e+09 5.369809671436927795e+19
2.576438419610669467e-02 2.243994752564131348e-02 1.579107418471055457e-02 5.642400931043080091e+08 3.183668826663581440e+17 2.770036630633542538e+08 7.673102935051628800e+16 -5.778722948356530666e+08 3.339363891386239360e+17
2.576438419610669467e-02 2.243994752564131348e-02 1.911551085517593576e-02 1.951674767609273195e+09 3.809034398522710528e+18 1.671449596705006361e+08 2.793743754325328400e+16 1.010188543001636118e+08 1.020480892411768400e+16
2.576438419610669467e-02 2.243994752564131348e-02 2.243994752564131348e-02 9.914385943822745085e+08 9.829504864307002880e+17 2.015669155493563175e+09 4.062922144408134144e+18 -1.941861132946629524e+09 3.770824659648767488e+18
2.576438419610669467e-02 2.576438419610669467e-02 2.493327502849035024e-03 -1.196282704569786072e+09 1.431092309252802048e+18 -3.704906503767080784e+09 1.372633220165561344e+19 5.224018517653935552e+08 2.729036947279122240e+17
